id,ts_code,d_date,total_mv,row_num
9334,300736,2021-12-01,16.04,135
9335,002591,2021-12-01,16.06,136
9336,600506,2021-12-01,16.07,137
9337,300178,2021-12-01,16.09,138
9338,002828,2021-12-01,16.1,139
9339,002875,2021-12-01,16.12,140
9340,600539,2021-12-01,16.12,141
9341,300743,2021-12-01,16.13,142
9342,000632,2021-12-01,16.2,143
9343,002207,2021-12-01,16.22,144
9344,300535,2021-12-01,16.24,145
9345,300717,2021-12-01,16.24,146
9346,688501,2021-12-01,16.27,147
9347,600099,2021-12-01,16.3,148
9348,600462,2021-12-01,16.35,149
9349,600302,2021-12-01,16.37,150
9350,600593,2021-12-01,16.38,151
9351,002316,2021-12-01,16.39,152
9352,000985,2021-12-01,16.4,153
9353,600090,2021-12-01,16.41,154
9354,600128,2021-12-01,16.51,155
9355,300557,2021-12-01,16.59,156
9356,002513,2021-12-01,16.6,157
9357,000606,2021-12-01,16.62,158
9358,000622,2021-12-01,16.71,159
9359,000023,2021-12-01,16.76,160
9360,688679,2021-12-01,16.76,161
9361,002890,2021-12-01,16.81,162
9362,000669,2021-12-01,16.87,163
9363,000929,2021-12-01,16.9,164
9364,600272,2021-12-01,16.91,165
9365,000687,2021-12-01,16.93,166
9366,002652,2021-12-01,16.95,167
9367,600706,2021-12-01,17.04,168
9368,688309,2021-12-01,17.09,169
9369,002295,2021-12-01,17.09,170
9370,300330,2021-12-01,17.1,171
9371,603041,2021-12-01,17.1,172
9372,002715,2021-12-01,17.15,173
9373,688156,2021-12-01,17.16,174
9374,002718,2021-12-01,17.18,175
9375,600608,2021-12-01,17.2,176
9376,002849,2021-12-01,17.21,177
9377,603955,2021-12-01,17.26,178
9378,603725,2021-12-01,17.28,179
9379,600202,2021-12-01,17.29,180
9380,002693,2021-12-01,17.3,181
9381,002052,2021-12-01,17.31,182
9382,600213,2021-12-01,17.34,183
9383,600493,2021-12-01,17.35,184
9384,300553,2021-12-01,17.4,185
9385,002921,2021-12-01,17.4,186
9386,000953,2021-12-01,17.46,187
9387,002816,2021-12-01,17.53,188
9388,603559,2021-12-01,17.57,189
9389,002473,2021-12-01,17.6,190
9390,600149,2021-12-01,17.6,191
9391,002211,2021-12-01,17.65,192
9392,002898,2021-12-01,17.65,193
9393,002144,2021-12-01,17.69,194
9394,688565,2021-12-01,17.7,195
9395,002725,2021-12-01,17.74,196
9396,002871,2021-12-01,17.76,197
9397,300665,2021-12-01,17.76,198
9398,600605,2021-12-01,17.8,199
9399,002700,2021-12-01,17.87,200
9400,000670,2022-01-04,0.0,1
9401,002260,2022-01-04,0.0,2
9402,001227,2022-01-04,0.0,3
9403,001234,2022-01-04,0.0,4
9404,688173,2022-01-04,0.0,5
9405,688176,2022-01-04,0.0,6
9406,688220,2022-01-04,0.0,7
9407,688234,2022-01-04,0.0,8
9408,688259,2022-01-04,0.0,9
9409,688262,2022-01-04,0.0,10
9410,688688,2022-01-04,0.0,11
9411,301116,2022-01-04,0.0,12
9412,301117,2022-01-04,0.0,13
9413,301123,2022-01-04,0.0,14
9414,301136,2022-01-04,0.0,15
9415,301158,2022-01-04,0.0,16
9416,301159,2022-01-04,0.0,17
9417,301196,2022-01-04,0.0,18
9418,301201,2022-01-04,0.0,19
9419,300728,2022-01-04,0.0,20
9420,300834,2022-01-04,0.0,21
9421,002710,2022-01-04,0.0,22
9422,002720,2022-01-04,0.0,23
9423,688062,2022-01-04,0.0,24
9424,601206,2022-01-04,0.0,25
9425,600941,2022-01-04,0.0,26
9426,603122,2022-01-04,0.0,27
9427,603302,2022-01-04,0.0,28
9428,603996,2022-01-04,6.48,29
9429,603157,2022-01-04,7.46,30
9430,000835,2022-01-04,9.02,31
9431,002499,2022-01-04,9.77,32
9432,300312,2022-01-04,9.86,33
9433,600385,2022-01-04,10.28,34
9434,000611,2022-01-04,10.51,35
9435,600766,2022-01-04,10.72,36
9436,000502,2022-01-04,11.14,37
9437,002188,2022-01-04,11.23,38
9438,603007,2022-01-04,11.45,39
9439,600671,2022-01-04,11.48,40
9440,300178,2022-01-04,11.53,41
9441,002569,2022-01-04,11.62,42
9442,600091,2022-01-04,11.72,43
9443,603729,2022-01-04,12.12,44
9444,600242,2022-01-04,12.42,45
9445,603176,2022-01-04,12.6,46
9446,000585,2022-01-04,12.68,47
9447,600311,2022-01-04,12.71,48
9448,600768,2022-01-04,12.97,49
9449,002633,2022-01-04,13.32,50
9450,300478,2022-01-04,13.43,51
9451,603029,2022-01-04,13.61,52
9452,600083,2022-01-04,13.66,53
9453,002209,2022-01-04,13.8,54
9454,603709,2022-01-04,13.82,55
9455,600275,2022-01-04,13.84,56
9456,600890,2022-01-04,13.84,57
9457,000702,2022-01-04,13.89,58
9458,300356,2022-01-04,13.99,59
9459,300029,2022-01-04,14.04,60
9460,603389,2022-01-04,14.06,61
9461,000752,2022-01-04,14.06,62
9462,688215,2022-01-04,14.24,63
9463,600520,2022-01-04,14.29,64
9464,600599,2022-01-04,14.34,65
9465,000687,2022-01-04,14.4,66
9466,000609,2022-01-04,14.42,67
9467,600778,2022-01-04,14.45,68
9468,002618,2022-01-04,14.52,69
9469,002417,2022-01-04,14.53,70
9470,002076,2022-01-04,14.54,71
9471,002200,2022-01-04,14.56,72
9472,002830,2022-01-04,14.56,73
9473,600455,2022-01-04,14.57,74
9474,600137,2022-01-04,14.73,75
9475,600898,2022-01-04,14.78,76
9476,000613,2022-01-04,14.82,77
9477,600689,2022-01-04,14.89,78
9478,603269,2022-01-04,14.97,79
9479,600561,2022-01-04,15.02,80
9480,000638,2022-01-04,15.1,81
9481,603860,2022-01-04,15.12,82
9482,300716,2022-01-04,15.15,83
9483,603316,2022-01-04,15.2,84
9484,603958,2022-01-04,15.27,85
9485,002207,2022-01-04,15.3,86
9486,002535,2022-01-04,15.31,87
9487,002848,2022-01-04,15.38,88
9488,002856,2022-01-04,15.39,89
9489,300736,2022-01-04,15.54,90
9490,000691,2022-01-04,15.58,91
9491,300700,2022-01-04,15.62,92
9492,603813,2022-01-04,15.62,93
9493,002205,2022-01-04,15.65,94
9494,603580,2022-01-04,15.68,95
9495,600615,2022-01-04,15.72,96
9496,002781,2022-01-04,15.8,97
9497,300554,2022-01-04,15.81,98
9498,002021,2022-01-04,15.89,99
9499,688096,2022-01-04,15.9,100
9500,600589,2022-01-04,15.91,101
9501,000679,2022-01-04,15.93,102
9502,002875,2022-01-04,16.02,103
9503,600250,2022-01-04,16.03,104
9504,600462,2022-01-04,16.06,105
9505,600593,2022-01-04,16.1,106
9506,300717,2022-01-04,16.13,107
9507,000606,2022-01-04,16.16,108
9508,002052,2022-01-04,16.19,109
9509,002836,2022-01-04,16.24,110
9510,002883,2022-01-04,16.39,111
9511,300743,2022-01-04,16.49,112
9512,002890,2022-01-04,16.5,113
9513,000014,2022-01-04,16.5,114
9514,600365,2022-01-04,16.56,115
9515,600506,2022-01-04,16.56,116
9516,300167,2022-01-04,16.57,117
9517,300535,2022-01-04,16.61,118
9518,002800,2022-01-04,16.67,119
9519,002112,2022-01-04,16.67,120
9520,300051,2022-01-04,16.68,121
9521,002058,2022-01-04,16.81,122
9522,600355,2022-01-04,16.83,123
9523,300417,2022-01-04,16.93,124
9524,600139,2022-01-04,16.94,125
9525,002872,2022-01-04,17.01,126
9526,002718,2022-01-04,17.04,127
9527,300330,2022-01-04,17.05,128
9528,300557,2022-01-04,17.08,129
9529,688679,2022-01-04,17.13,130
9530,600090,2022-01-04,17.13,131
9531,688309,2022-01-04,17.14,132
9532,002862,2022-01-04,17.15,133
9533,600112,2022-01-04,17.16,134
9534,600493,2022-01-04,17.16,135
9535,600719,2022-01-04,17.16,136
9536,300665,2022-01-04,17.29,137
9537,300282,2022-01-04,17.33,138
9538,002849,2022-01-04,17.34,139
9539,300654,2022-01-04,17.37,140
9540,603021,2022-01-04,17.44,141
9541,600319,2022-01-04,17.48,142
9542,002513,2022-01-04,17.48,143
9543,600156,2022-01-04,17.49,144
9544,603286,2022-01-04,17.5,145
9545,000586,2022-01-04,17.53,146
9546,603725,2022-01-04,17.55,147
9547,300594,2022-01-04,17.56,148
9548,000622,2022-01-04,17.56,149
9549,688565,2022-01-04,17.57,150
9550,002591,2022-01-04,17.59,151
9551,600145,2022-01-04,17.59,152
9552,603320,2022-01-04,17.59,153
9553,000669,2022-01-04,17.62,154
9554,002193,2022-01-04,17.64,155
9555,300779,2022-01-04,17.64,156
9556,300836,2022-01-04,17.65,157
9557,002828,2022-01-04,17.67,158
9558,600146,2022-01-04,17.67,159
9559,002868,2022-01-04,17.7,160
9560,300495,2022-01-04,17.73,161
9561,600555,2022-01-04,17.73,162
9562,603041,2022-01-04,17.74,163
9563,000632,2022-01-04,17.74,164
9564,603356,2022-01-04,17.77,165
9565,600191,2022-01-04,17.8,166
9566,002715,2022-01-04,17.86,167
9567,603559,2022-01-04,17.91,168
9568,300321,2022-01-04,18.01,169
9569,300606,2022-01-04,18.02,170
9570,600302,2022-01-04,18.06,171
9571,002211,2022-01-04,18.08,172
9572,002691,2022-01-04,18.09,173
9573,002871,2022-01-04,18.09,174
9574,688218,2022-01-04,18.11,175
9575,002295,2022-01-04,18.14,176
9576,688156,2022-01-04,18.18,177
9577,002144,2022-01-04,18.21,178
9578,300626,2022-01-04,18.34,179
9579,600791,2022-01-04,18.34,180
9580,603955,2022-01-04,18.39,181
9581,002719,2022-01-04,18.41,182
9582,000856,2022-01-04,18.41,183
9583,000985,2022-01-04,18.43,184
9584,300539,2022-01-04,18.44,185
9585,002700,2022-01-04,18.54,186
9586,002893,2022-01-04,18.62,187
9587,002504,2022-01-04,18.67,188
9588,002494,2022-01-04,18.7,189
9589,688081,2022-01-04,18.75,190
9590,600647,2022-01-04,18.78,191
9591,300446,2022-01-04,18.78,192
9592,300210,2022-01-04,18.79,193
9593,002652,2022-01-04,18.79,194
9594,002898,2022-01-04,18.81,195
9595,300807,2022-01-04,18.84,196
9596,603863,2022-01-04,18.84,197
9597,000929,2022-01-04,18.86,198
9598,688517,2022-01-04,18.88,199
9599,002776,2022-01-04,18.88,200
9600,301130,2022-02-07,0.0,1
9601,301181,2022-02-07,0.0,2
9602,301200,2022-02-07,0.0,3
9603,301206,2022-02-07,0.0,4
9604,301207,2022-02-07,0.0,5
9605,300728,2022-02-07,0.0,6
9606,688283,2022-02-07,0.0,7
9607,688688,2022-02-07,0.0,8
9608,603122,2022-02-07,0.0,9
9609,603132,2022-02-07,0.0,10
9610,603215,2022-02-07,0.0,11
9611,603302,2022-02-07,0.0,12
9612,688225,2022-02-07,0.0,13
9613,688261,2022-02-07,0.0,14
9614,688267,2022-02-07,0.0,15
9615,601206,2022-02-07,0.0,16
9616,001313,2022-02-07,0.0,17
9617,002260,2022-02-07,0.0,18
9618,002710,2022-02-07,0.0,19
9619,002720,2022-02-07,0.0,20
9620,000670,2022-02-07,0.0,21
9621,603996,2022-02-07,4.05,22
9622,603157,2022-02-07,4.43,23
9623,000835,2022-02-07,5.62,24
9624,600091,2022-02-07,6.82,25
9625,300178,2022-02-07,8.57,26
9626,600385,2022-02-07,9.21,27
9627,000502,2022-02-07,9.54,28
9628,002499,2022-02-07,9.71,29
9629,600766,2022-02-07,10.07,30
9630,000585,2022-02-07,10.4,31
9631,600275,2022-02-07,10.58,32
9632,603007,2022-02-07,10.58,33
9633,600242,2022-02-07,10.87,34
9634,600146,2022-02-07,10.9,35
9635,600671,2022-02-07,10.96,36
9636,000687,2022-02-07,10.96,37
9637,002569,2022-02-07,10.97,38
9638,300312,2022-02-07,10.98,39
9639,600890,2022-02-07,11.06,40
9640,000611,2022-02-07,11.08,41
9641,600311,2022-02-07,11.38,42
9642,000752,2022-02-07,11.76,43
9643,603729,2022-02-07,11.81,44
9644,600768,2022-02-07,12.18,45
9645,300029,2022-02-07,12.2,46
9646,002076,2022-02-07,12.47,47
9647,688309,2022-02-07,12.53,48
9648,000702,2022-02-07,12.67,49
9649,300356,2022-02-07,12.85,50
9650,603709,2022-02-07,12.88,51
9651,603813,2022-02-07,12.92,52
9652,002209,2022-02-07,12.98,53
9653,002633,2022-02-07,13.07,54
9654,000613,2022-02-07,13.22,55
9655,002052,2022-02-07,13.28,56
9656,603389,2022-02-07,13.3,57
9657,600455,2022-02-07,13.32,58
9658,002200,2022-02-07,13.35,59
9659,600778,2022-02-07,13.43,60
9660,000609,2022-02-07,13.44,61
9661,603029,2022-02-07,13.49,62
9662,002535,2022-02-07,13.55,63
9663,002830,2022-02-07,13.57,64
9664,688215,2022-02-07,13.59,65
9665,600137,2022-02-07,13.61,66
9666,603958,2022-02-07,13.72,67
9667,600520,2022-02-07,13.75,68
9668,002781,2022-02-07,13.75,69
9669,002618,2022-02-07,13.92,70
9670,000606,2022-02-07,13.94,71
9671,002188,2022-02-07,14.04,72
9672,603269,2022-02-07,14.06,73
9673,600593,2022-02-07,14.14,74
9674,600898,2022-02-07,14.15,75
9675,600462,2022-02-07,14.19,76
9676,600689,2022-02-07,14.21,77
9677,000679,2022-02-07,14.29,78
9678,300716,2022-02-07,14.34,79
9679,002836,2022-02-07,14.35,80
9680,300654,2022-02-07,14.36,81
9681,002848,2022-02-07,14.46,82
9682,002021,2022-02-07,14.51,83
9683,300495,2022-02-07,14.56,84
9684,600145,2022-02-07,14.61,85
9685,002776,2022-02-07,14.63,86
9686,603316,2022-02-07,14.64,87
9687,002205,2022-02-07,14.68,88
9688,300736,2022-02-07,14.71,89
9689,600615,2022-02-07,14.74,90
9690,002856,2022-02-07,14.79,91
9691,600355,2022-02-07,14.81,92
9692,600561,2022-02-07,14.82,93
9693,600090,2022-02-07,14.83,94
9694,688096,2022-02-07,14.88,95
9695,600589,2022-02-07,14.93,96
9696,600719,2022-02-07,14.93,97
9697,600112,2022-02-07,14.97,98
9698,603860,2022-02-07,14.97,99
9699,603580,2022-02-07,15.0,100
9700,300478,2022-02-07,15.02,101
9701,002883,2022-02-07,15.08,102
9702,000691,2022-02-07,15.1,103
9703,002112,2022-02-07,15.18,104
9704,000673,2022-02-07,15.24,105
9705,603725,2022-02-07,15.25,106
9706,002800,2022-02-07,15.29,107
9707,300167,2022-02-07,15.3,108
9708,600493,2022-02-07,15.37,109
9709,600250,2022-02-07,15.41,110
9710,603559,2022-02-07,15.43,111
9711,002719,2022-02-07,15.5,112
9712,600555,2022-02-07,15.51,113
9713,002193,2022-02-07,15.57,114
9714,603286,2022-02-07,15.64,115
9715,300554,2022-02-07,15.67,116
9716,300417,2022-02-07,15.67,117
9717,600083,2022-02-07,15.71,118
9718,002862,2022-02-07,15.72,119
9719,002629,2022-02-07,15.74,120
9720,002718,2022-02-07,15.76,121
9721,300836,2022-02-07,15.76,122
9722,300717,2022-02-07,15.78,123
9723,600506,2022-02-07,15.8,124
9724,600156,2022-02-07,15.8,125
9725,002700,2022-02-07,15.8,126
9726,002890,2022-02-07,15.8,127
9727,300743,2022-02-07,15.81,128
9728,600652,2022-02-07,15.82,129
9729,300665,2022-02-07,15.87,130
9730,300779,2022-02-07,15.91,131
9731,300535,2022-02-07,15.92,132
9732,300557,2022-02-07,15.94,133
9733,300282,2022-02-07,15.95,134
9734,000638,2022-02-07,15.97,135
9735,000929,2022-02-07,15.99,136
9736,688679,2022-02-07,16.01,137
9737,603499,2022-02-07,16.03,138
9738,603021,2022-02-07,16.03,139
9739,603963,2022-02-07,16.08,140
9740,600213,2022-02-07,16.08,141
9741,000586,2022-02-07,16.09,142
9742,300594,2022-02-07,16.24,143
9743,600302,2022-02-07,16.26,144
9744,000669,2022-02-07,16.26,145
9745,002789,2022-02-07,16.3,146
9746,002513,2022-02-07,16.32,147
9747,002872,2022-02-07,16.35,148
9748,002591,2022-02-07,16.36,149
9749,300606,2022-02-07,16.38,150
9750,600139,2022-02-07,16.41,151
9751,002211,2022-02-07,16.43,152
9752,688081,2022-02-07,16.46,153
9753,603356,2022-02-07,16.48,154
9754,300807,2022-02-07,16.48,155
9755,002893,2022-02-07,16.49,156
9756,000014,2022-02-07,16.52,157
9757,002899,2022-02-07,16.58,158
9758,002058,2022-02-07,16.58,159
9759,300089,2022-02-07,16.6,160
9760,603320,2022-02-07,16.6,161
9761,002849,2022-02-07,16.62,162
9762,688218,2022-02-07,16.63,163
9763,002868,2022-02-07,16.69,164
9764,300555,2022-02-07,16.7,165
9765,300553,2022-02-07,16.8,166
9766,002207,2022-02-07,16.8,167
9767,300321,2022-02-07,16.81,168
9768,300749,2022-02-07,16.84,169
9769,002504,2022-02-07,16.93,170
9770,688565,2022-02-07,17.01,171
9771,603161,2022-02-07,17.04,172
9772,002715,2022-02-07,17.06,173
9773,600666,2022-02-07,17.06,174
9774,300626,2022-02-07,17.06,175
9775,300849,2022-02-07,17.07,176
9776,002691,2022-02-07,17.07,177
9777,002144,2022-02-07,17.18,178
9778,002295,2022-02-07,17.19,179
9779,002816,2022-02-07,17.22,180
9780,000632,2022-02-07,17.22,181
9781,600647,2022-02-07,17.23,182
9782,300254,2022-02-07,17.3,183
9783,002871,2022-02-07,17.31,184
9784,603196,2022-02-07,17.4,185
9785,300539,2022-02-07,17.42,186
9786,300163,2022-02-07,17.44,187
9787,600608,2022-02-07,17.46,188
9788,603139,2022-02-07,17.48,189
9789,000023,2022-02-07,17.5,190
9790,600191,2022-02-07,17.51,191
9791,600319,2022-02-07,17.58,192
9792,600599,2022-02-07,17.58,193
9793,003007,2022-02-07,17.58,194
9794,300703,2022-02-07,17.59,195
9795,300064,2022-02-07,17.6,196
9796,600605,2022-02-07,17.62,197
9797,000985,2022-02-07,17.62,198
9798,688379,2022-02-07,17.64,199
9799,603536,2022-02-07,17.66,200
9800,603070,2022-03-01,0.0,1
9801,603209,2022-03-01,0.0,2
9802,301110,2022-03-01,0.0,3
9803,301131,2022-03-01,0.0,4
9804,301215,2022-03-01,0.0,5
9805,301218,2022-03-01,0.0,6
9806,301222,2022-03-01,0.0,7
9807,301236,2022-03-01,0.0,8
9808,000670,2022-03-01,0.0,9
9809,002260,2022-03-01,0.0,10
9810,001308,2022-03-01,0.0,11
9811,688102,2022-03-01,0.0,12
9812,688115,2022-03-01,0.0,13
9813,688150,2022-03-01,0.0,14
9814,688163,2022-03-01,0.0,15
9815,688175,2022-03-01,0.0,16
9816,688207,2022-03-01,0.0,17
9817,688281,2022-03-01,0.0,18
9818,688282,2022-03-01,0.0,19
9819,603996,2022-03-01,4.92,20
9820,000835,2022-03-01,5.33,21
9821,603157,2022-03-01,5.56,22
9822,600091,2022-03-01,8.35,23
9823,000585,2022-03-01,9.05,24
9824,300178,2022-03-01,9.31,25
9825,600146,2022-03-01,9.35,26
9826,000502,2022-03-01,9.85,27
9827,600385,2022-03-01,9.92,28
9828,600890,2022-03-01,10.14,29
9829,002499,2022-03-01,10.3,30
9830,000611,2022-03-01,10.47,31
9831,603007,2022-03-01,10.61,32
9832,600275,2022-03-01,10.74,33
9833,300312,2022-03-01,10.85,34
9834,600671,2022-03-01,10.96,35
9835,600242,2022-03-01,11.05,36
9836,600766,2022-03-01,11.32,37
9837,002569,2022-03-01,11.33,38
9838,600311,2022-03-01,11.78,39
9839,300029,2022-03-01,12.2,40
9840,000687,2022-03-01,12.26,41
9841,603729,2022-03-01,12.7,42
9842,002021,2022-03-01,12.72,43
9843,300356,2022-03-01,12.77,44
9844,688309,2022-03-01,12.91,45
9845,002076,2022-03-01,13.08,46
9846,002618,2022-03-01,13.2,47
9847,603709,2022-03-01,13.54,48
9848,002633,2022-03-01,13.6,49
9849,000752,2022-03-01,13.82,50
9850,002052,2022-03-01,13.87,51
9851,000606,2022-03-01,13.94,52
9852,000609,2022-03-01,13.98,53
9853,002776,2022-03-01,13.99,54
9854,000613,2022-03-01,14.05,55
9855,600462,2022-03-01,14.07,56
9856,002535,2022-03-01,14.11,57
9857,600652,2022-03-01,14.16,58
9858,603389,2022-03-01,14.21,59
9859,603813,2022-03-01,14.44,60
9860,600778,2022-03-01,14.45,61
9861,603958,2022-03-01,14.5,62
9862,688215,2022-03-01,14.53,63
9863,000702,2022-03-01,14.53,64
9864,600593,2022-03-01,14.59,65
9865,002209,2022-03-01,14.6,66
9866,600455,2022-03-01,14.68,67
9867,600137,2022-03-01,14.76,68
9868,300716,2022-03-01,14.83,69
9869,600768,2022-03-01,15.03,70
9870,000679,2022-03-01,15.04,71
9871,002200,2022-03-01,15.08,72
9872,002862,2022-03-01,15.42,73
9873,002856,2022-03-01,15.45,74
9874,002883,2022-03-01,15.49,75
9875,002193,2022-03-01,15.49,76
9876,600145,2022-03-01,15.51,77
9877,002417,2022-03-01,15.52,78
9878,603322,2022-03-01,15.53,79
9879,002848,2022-03-01,15.54,80
9880,600090,2022-03-01,15.55,81
9881,300495,2022-03-01,15.58,82
9882,300736,2022-03-01,15.59,83
9883,300654,2022-03-01,15.67,84
9884,600520,2022-03-01,15.72,85
9885,002830,2022-03-01,15.72,86
9886,300478,2022-03-01,15.76,87
9887,600615,2022-03-01,15.77,88
9888,002719,2022-03-01,15.78,89
9889,603286,2022-03-01,15.82,90
9890,000691,2022-03-01,15.84,91
9891,688096,2022-03-01,15.86,92
9892,600139,2022-03-01,15.89,93
9893,600589,2022-03-01,15.91,94
9894,002836,2022-03-01,15.92,95
9895,603499,2022-03-01,15.95,96
9896,600689,2022-03-01,15.98,97
9897,002205,2022-03-01,16.02,98
9898,300417,2022-03-01,16.02,99
9899,603725,2022-03-01,16.04,100
9900,002513,2022-03-01,16.12,101
9901,300836,2022-03-01,16.14,102
9902,300554,2022-03-01,16.23,103
9903,603580,2022-03-01,16.23,104
9904,600719,2022-03-01,16.26,105
9905,603860,2022-03-01,16.27,106
9906,600493,2022-03-01,16.32,107
9907,000673,2022-03-01,16.34,108
9908,600898,2022-03-01,16.41,109
9909,600355,2022-03-01,16.48,110
9910,603356,2022-03-01,16.52,111
9911,603536,2022-03-01,16.54,112
9912,600599,2022-03-01,16.58,113
9913,300779,2022-03-01,16.6,114
9914,002872,2022-03-01,16.63,115
9915,603963,2022-03-01,16.63,116
9916,002700,2022-03-01,16.64,117
9917,002890,2022-03-01,16.66,118
9918,002899,2022-03-01,16.68,119
9919,300717,2022-03-01,16.69,120
9920,300606,2022-03-01,16.77,121
9921,002211,2022-03-01,16.78,122
9922,603269,2022-03-01,16.84,123
9923,688679,2022-03-01,16.91,124
9924,300849,2022-03-01,16.99,125
9925,600506,2022-03-01,16.99,126
9926,600608,2022-03-01,17.0,127
9927,002789,2022-03-01,17.05,128
9928,300321,2022-03-01,17.08,129
9929,000929,2022-03-01,17.15,130
9930,002112,2022-03-01,17.18,131
9931,688081,2022-03-01,17.21,132
9932,002718,2022-03-01,17.22,133
9933,000669,2022-03-01,17.28,134
9934,600156,2022-03-01,17.29,135
9935,600213,2022-03-01,17.29,136
9936,300535,2022-03-01,17.31,137
9937,603161,2022-03-01,17.33,138
9938,002504,2022-03-01,17.34,139
9939,002592,2022-03-01,17.4,140
9940,688218,2022-03-01,17.4,141
9941,603021,2022-03-01,17.41,142
9942,300749,2022-03-01,17.44,143
9943,000586,2022-03-01,17.49,144
9944,002591,2022-03-01,17.5,145
9945,002868,2022-03-01,17.52,146
9946,300807,2022-03-01,17.52,147
9947,300013,2022-03-01,17.55,148
9948,002058,2022-03-01,17.57,149
9949,002652,2022-03-01,17.61,150
9950,000023,2022-03-01,17.61,151
9951,002849,2022-03-01,17.64,152
9952,300557,2022-03-01,17.69,153
9953,000014,2022-03-01,17.69,154
9954,688379,2022-03-01,17.69,155
9955,600302,2022-03-01,17.72,156
9956,002781,2022-03-01,17.73,157
9957,002691,2022-03-01,17.88,158
9958,688565,2022-03-01,17.88,159
9959,300743,2022-03-01,17.91,160
9960,000571,2022-03-01,17.91,161
9961,000632,2022-03-01,17.92,162
9962,300703,2022-03-01,17.94,163
9963,002290,2022-03-01,17.97,164
9964,603196,2022-03-01,18.02,165
9965,300626,2022-03-01,18.04,166
9966,603139,2022-03-01,18.06,167
9967,600250,2022-03-01,18.11,168
9968,000638,2022-03-01,18.16,169
9969,300089,2022-03-01,18.18,170
9970,002144,2022-03-01,18.22,171
9971,300210,2022-03-01,18.26,172
9972,603880,2022-03-01,18.31,173
9973,600605,2022-03-01,18.32,174
9974,300899,2022-03-01,18.33,175
9975,300282,2022-03-01,18.34,176
9976,002494,2022-03-01,18.35,177
9977,002199,2022-03-01,18.36,178
9978,002871,2022-03-01,18.36,179
9979,600112,2022-03-01,18.38,180
9980,603041,2022-03-01,18.41,181
9981,603559,2022-03-01,18.43,182
9982,603721,2022-03-01,18.45,183
9983,000985,2022-03-01,18.47,184
9984,002888,2022-03-01,18.49,185
9985,603320,2022-03-01,18.5,186
9986,688013,2022-03-01,18.51,187
9987,002357,2022-03-01,18.59,188
9988,002715,2022-03-01,18.6,189
9989,603029,2022-03-01,18.6,190
9990,600781,2022-03-01,18.63,191
9991,600666,2022-03-01,18.66,192
9992,300611,2022-03-01,18.68,193
9993,300163,2022-03-01,18.68,194
9994,300594,2022-03-01,18.7,195
9995,600561,2022-03-01,18.72,196
9996,002188,2022-03-01,18.81,197
9997,002693,2022-03-01,18.83,198
9998,688004,2022-03-01,18.85,199
9999,688681,2022-03-01,18.88,200
10000,000670,2022-04-01,0.0,1
10001,002260,2022-04-01,0.0,2
10002,688072,2022-04-01,0.0,3
10003,688125,2022-04-01,0.0,4
10004,688153,2022-04-01,0.0,5
10005,688209,2022-04-01,0.0,6
10006,688279,2022-04-01,0.0,7
10007,688295,2022-04-01,0.0,8
10008,688302,2022-04-01,0.0,9
10009,688325,2022-04-01,0.0,10
10010,688326,2022-04-01,0.0,11
10011,688337,2022-04-01,0.0,12
10012,301097,2022-04-01,0.0,13
10013,301109,2022-04-01,0.0,14
10014,301120,2022-04-01,0.0,15
10015,301135,2022-04-01,0.0,16
10016,301148,2022-04-01,0.0,17
10017,301150,2022-04-01,0.0,18
10018,301151,2022-04-01,0.0,19
10019,301162,2022-04-01,0.0,20
10020,301163,2022-04-01,0.0,21
10021,301187,2022-04-01,0.0,22
10022,688046,2022-04-01,0.0,23
10023,688052,2022-04-01,0.0,24
10024,600938,2022-04-01,0.0,25
10025,301212,2022-04-01,0.0,26
10026,301248,2022-04-01,0.0,27
10027,301268,2022-04-01,0.0,28
10028,301279,2022-04-01,0.0,29
10029,301288,2022-04-01,0.0,30
10030,603191,2022-04-01,0.0,31
10031,603996,2022-04-01,2.88,32
10032,000835,2022-04-01,3.37,33
10033,603157,2022-04-01,3.5,34
10034,600091,2022-04-01,5.42,35
10035,000585,2022-04-01,6.03,36
10036,300178,2022-04-01,7.83,37
10037,000687,2022-04-01,8.2,38
10038,600890,2022-04-01,8.75,39
10039,600385,2022-04-01,8.84,40
10040,600652,2022-04-01,8.99,41
10041,600275,2022-04-01,9.21,42
10042,300312,2022-04-01,9.57,43
10043,600146,2022-04-01,9.63,44
10044,002619,2022-04-01,10.33,45
10045,603007,2022-04-01,10.47,46
10046,000502,2022-04-01,10.55,47
10047,600311,2022-04-01,10.78,48
10048,002499,2022-04-01,10.91,49
10049,002618,2022-04-01,11.12,50
10050,002076,2022-04-01,11.24,51
10051,000606,2022-04-01,11.26,52
10052,002569,2022-04-01,11.3,53
10053,002021,2022-04-01,11.42,54
10054,600671,2022-04-01,11.58,55
10055,300356,2022-04-01,11.63,56
10056,600242,2022-04-01,11.96,57
10057,688309,2022-04-01,11.99,58
10058,300029,2022-04-01,12.14,59
10059,300495,2022-04-01,12.2,60
10060,600090,2022-04-01,12.53,61
10061,600768,2022-04-01,12.8,62
10062,002535,2022-04-01,12.83,63
10063,000752,2022-04-01,12.85,64
10064,603729,2022-04-01,12.9,65
10065,603709,2022-04-01,12.95,66
10066,600093,2022-04-01,13.13,67
10067,002052,2022-04-01,13.2,68
10068,600455,2022-04-01,13.21,69
